"id_policy","id_person","product","benefit_amount","benefit_currency","start_date","n-year","h-payment","birthday","gender","int_rate","base_date","x","x_base","maturity_date","t","apv_ben_0","apv_ann_0","pure_premium","gross_premium","apv_ben_t","apv_ann_t","res_t","apv_ben_exp_t","apv_ann_exp_t","res_exp_t"
"P10320","ID0353","n-year endowment insurance",2500000,"MXN",2010-11-14,10,NA,1973-09-16,"m",0.05,2025-12-31,37,52,2020-11-14,15,1561719.37091402,7.71018608608293,202552.746908789,270070.33,0,0,0,0,0,0
"P10321","ID0407","n-year term insurance",1500000,"MXN",2023-06-15,15,NA,1988-04-19,"m",0.05,2025-12-31,35,37,2038-06-15,2,104565.435228487,10.2472838148065,10204.2099270636,13605.61,101252.811421409,9.29030120693599,6452.65016833338,56034.2982036281,9.45422441552364,-40438.5694839413
"P10322","ID0641","n-year endowment insurance",1e+06,"MXN",2017-12-29,10,NA,1979-02-27,"m",0.05,2025-12-31,38,46,2027-12-29,8,625326.688348187,7.69718984756864,81240.9074911558,108321.21,907847.364031651,1.89331611671909,754032.644525016,907486.209903111,1.90041046969151,753095.138722871
"P10323","ID0215","n-year endowment insurance",2e+06,"MXN",2010-08-27,20,NA,1991-08-02,"m",0.05,2025-12-31,19,34,2030-08-27,15,781585.455278282,12.513292865442,62460.4141917586,83280.55,1571890.94721669,4.3970717482055,1297248.03203168,1569281.17432844,4.42340870113422,1292993.24219951
"P10324","ID0429","n-year endowment insurance",2e+06,"MXN",2015-04-11,10,NA,1998-01-22,"m",0.05,2025-12-31,17,27,2025-04-11,10,1234483.55967815,7.86164101994749,157026.192946977,209368.26,0,0,0,0,0,0
"P10325","ID0248","n-year term insurance",1500000,"MXN",2012-03-08,15,NA,1972-07-29,"m",0.05,2025-12-31,39,53,2027-03-08,13,130400.041630036,10.1426846056468,12856.560831778,17142.08,36362.8314594802,1.88676462748466,12105.528820346,22776.9784325311,1.89503044711526,-1586.59421263304
"P10326","ID0477","h-payment years, whole life insurance",5e+05,"MXN",2025-08-23,NA,"up to 65 years of age",1983-02-12,"m",0.05,2025-12-31,42,42,NA,0,139553.173326455,12.5818847038304,11091.5953063828,14788.79,139553.173326455,12.5818847038304,0.0353095852769911,112574.695054241,13.058133816369,-32260.8040473937
"P10327","ID0980","n-year term insurance",2500000,"MXN",2023-07-07,15,NA,2005-01-14,"m",0.05,2025-12-31,18,20,2038-07-07,2,67956.3542672532,10.4999717673571,6472.0511419392,8629.4,66349.5659391665,9.50622208162966,4824.82131575525,28166.9255445855,9.58815929356473,-33888.1208113301
"P10328","ID0100","n-year term insurance",1e+06,"MXN",2023-04-25,15,NA,1967-12-04,"m",0.05,2025-12-31,55,58,2038-04-25,2,202642.182496692,9.43546335742245,21476.6540677923,28635.54,197744.350663695,8.58565513834366,13353.1973085108,149468.151389438,8.86596349932138,-40943.0879280797
"P10329","ID0617","h-payment years, whole life insurance",2500000,"MXN",2024-12-29,NA,"up to 65 years of age",1994-08-12,"m",0.05,2025-12-31,30,31,NA,1,470735.327770704,15.504538033875,30361.1321241704,40481.51,487034.435413196,15.504538033875,16299.101815427,370603.134260086,16.0601491522919,-117001.182122411
"P10330","ID0136","n-year term insurance",2e+06,"MXN",2021-05-25,20,NA,1991-01-23,"m",0.05,2025-12-31,30,34,2041-05-25,4,141129.977146124,12.2817498625659,11491.0317117173,15321.38,140706.430176791,10.6928508829195,17834.5064313814,75294.4322317875,10.9065204487446,-50032.7759729525
"P10331","ID0288","n-year endowment insurance",1500000,"MXN",2025-09-12,20,NA,1991-06-17,"m",0.05,2025-12-31,34,34,2045-09-12,0,612867.925293445,12.1500648837406,50441.5351817252,67255.38,612867.925293445,12.1500648837406,0.00220797280780971,590412.648282548,12.4558996277252,-37882.0487458381
"P10332","ID0689","n-year endowment insurance",1500000,"MXN",2015-06-10,10,NA,1976-04-24,"m",0.05,2025-12-31,39,49,2025-06-10,10,938999.974407608,7.68349466773848,122210.011851806,162946.68,0,0,0,0,0,0
"P10333","ID0347","n-year term insurance",1500000,"MXN",2025-11-06,15,NA,1975-03-08,"m",0.05,2025-12-31,50,50,2040-11-06,0,232522.293412317,9.71989027608497,23922.3166936791,31896.42,232522.293412317,9.71989027608497,0.0164623753516935,163346.352867755,10.0304869415983,-76606.115352546
"P10334","ID0002","n-year term insurance",2e+06,"MXN",2014-04-25,20,NA,1984-05-16,"m",0.05,2025-12-31,29,41,2034-04-25,11,133668.551572249,12.3090955014776,10859.331748316,14479.11,110456.354013984,7.08516960281335,33516.1414781406,60508.9877158194,7.18629974562877,-17529.4306666288
"P10335","ID0878","n-year endowment insurance",1e+06,"MXN",2016-02-26,10,NA,1995-10-10,"m",0.05,2025-12-31,20,30,2026-02-26,9,618139.686358589,7.84336012112963,78810.5705733631,105080.76,952460.202684376,0.976491383988115,875502.360112183,952404.56830068,0.977538050266809,875364.237362465
"P10336","ID0321","h-payment years, whole life insurance",2500000,"MXN",2013-05-25,NA,"up to 65 years of age",1996-11-13,"f",0.05,2025-12-31,16,29,NA,12,186292.081915925,18.2385385018446,10214.2001069375,13618.93,307120.754453497,18.2385385018446,120828.720084302,328040.869856792,18.100923612752,143154.46114373
"P10337","ID0906","n-year endowment insurance",5e+05,"MXN",2013-12-03,10,NA,1993-08-04,"f",0.05,2025-12-31,20,32,2023-12-03,12,307663.734397321,7.90054047842234,38942.112281761,51922.82,0,0,0,0,0,0
"P10338","ID0547","n-year endowment insurance",5e+05,"MXN",2017-07-25,10,NA,2000-07-30,"m",0.05,2025-12-31,16,25,2027-07-25,8,308465.717457703,7.86795895423817,39205.3033387451,52273.74,453636.270191045,1.90461635386769,378965.205129675,453560.457356235,1.90759568094923,378772.586867938
"P10339","ID0411","n-year endowment insurance",1e+06,"MXN",2017-05-18,15,NA,2004-10-31,"m",0.05,2025-12-31,12,21,2032-05-18,8,485318.348049328,10.5710417337942,45910.1723624674,61213.56,712822.302668239,5.89854315047397,442019.183877643,711634.708925453,5.92258614613349,439727.77211682
"P10340","ID0364","h-payment years, whole life insurance",1e+06,"MXN",2018-10-08,NA,"up to 65 years of age",1967-12-05,"m",0.05,2025-12-31,50,58,NA,7,355069.674739144,9.71989027608497,36530.2142980734,48706.95,432814.873018356,9.71989027608497,77745.215756288,372838.259181255,10.0304869415983,6422.43972619425
"P10341","ID1015","n-year term insurance",2500000,"MXN",2016-09-24,20,NA,1976-02-17,"m",0.05,2025-12-31,40,49,2036-09-24,9,303086.14715912,11.8949885769158,25480.1545372905,33973.54,275072.369869222,8.01771144583805,70779.8394839944,180980.345866169,8.20486256236491,-28080.8239765857
"P10342","ID0724","n-year term insurance",2500000,"MXN",2023-07-19,15,NA,1983-05-13,"m",0.05,2025-12-31,40,42,2038-07-19,2,229469.797824764,10.113045041552,22690.4752111683,30253.97,222238.4805224,9.17449547491519,14064.7973749848,133269.350054887,9.37328864755331,-79415.0451034267
"P10343","ID0503","n-year term insurance",2500000,"MXN",2021-08-17,15,NA,1999-08-26,"m",0.05,2025-12-31,21,26,2036-08-17,4,81049.0869478606,10.4663203249781,7743.79958106527,10325.07,73200.3513118561,8.3942338835535,8197.06197880981,31251.7079394914,8.47607072089862,-34385.3096991801
"P10344","ID0347","n-year endowment insurance",5e+05,"MXN",2016-03-05,10,NA,1975-03-08,"m",0.05,2025-12-31,40,50,2026-03-05,9,313354.721607607,7.66906367701379,40859.5801006079,54479.44,476314.380419558,0.973320249073923,436544.923836902,476261.32394966,0.975316583506698,436410.297980541
"P10345","ID0028","n-year endowment insurance",2e+06,"MXN",2020-10-05,20,NA,1979-09-27,"m",0.05,2025-12-31,41,46,2040-10-05,5,847049.890496883,11.8447590651423,71512.6315223795,95350.18,1036387.87930849,9.90042197786098,328382.616059736,1008256.01425364,10.1874747275811,279722.852488407
"P10346","ID0256","h-payment years, whole life insurance",2500000,"MXN",2011-02-10,NA,"up to 65 years of age",1998-02-14,"f",0.05,2025-12-31,12,27,NA,14,156930.35183657,18.6172052265093,8429.31846790382,11239.09,282428.256418901,18.6172052265093,125497.922601994,301709.421618318,18.5329454858678,145489.339907746
"P10347","ID0345","n-year term insurance",2500000,"MXN",2017-12-01,15,NA,1998-07-18,"m",0.05,2025-12-31,19,27,2032-12-01,8,72245.4103964907,10.4886277781761,6887.97542675824,9183.97,51327.5971294878,5.87782474260778,10841.2725534621,22573.5772774525,5.9166635041448,-18180.2678141681
"P10348","ID0373","n-year term insurance",5e+05,"MXN",2024-02-12,20,NA,1994-01-24,"f",0.05,2025-12-31,30,31,2044-02-12,1,13372.0439823141,12.6138585660912,1060.10733450437,1413.48,13484.349079018,12.2318288824152,517.264962480862,18948.5512388016,12.1535561234715,6064.44485674822
"P10349","ID0706","h-payment years, whole life insurance",2e+06,"MXN",2021-07-23,NA,"up to 65 years of age",1976-06-20,"m",0.05,2025-12-31,45,49,NA,4,612147.999725846,11.6182486589302,52688.4918455699,70251.32,689709.158292703,11.6182486589302,77561.1800091467,575731.328582717,12.0414702309685,-58715.5552669659
"P10350","ID0039","n-year term insurance",2500000,"MXN",2010-04-18,20,NA,1993-09-30,"m",0.05,2025-12-31,16,32,2030-04-18,15,80352.3092678192,12.5666516193633,6394.09062188123,8525.45,44950.6754310543,4.4052410443689,16783.1787347681,22099.9201954297,4.42495148670087,-6193.60679379073
"P10351","ID0622","n-year endowment insurance",1500000,"MXN",2023-11-26,10,NA,1988-07-19,"m",0.05,2025-12-31,35,37,2033-11-26,2,935258.618877175,7.73422804521966,120924.624074827,161232.83,1025897.63253225,6.49301810861465,240731.868862359,1020894.17454581,6.56070883183278,227542.93572402
"P10352","ID0740","n-year endowment insurance",2500000,"MXN",2022-02-03,15,NA,1986-01-14,"f",0.05,2025-12-31,36,39,2037-02-03,3,1222574.89321908,10.4953392290252,116487.410891685,155316.55,1408448.44341605,8.96833816946912,363749.935629606,1414689.50143857,8.91750525176898,375912.388704841
"P10353","ID0605","n-year term insurance",1e+06,"MXN",2022-06-09,15,NA,1997-02-15,"m",0.05,2025-12-31,25,28,2037-06-09,3,40160.8017027102,10.4208547588178,3853.88748161254,5138.52,37401.5430655852,8.91743625800337,3034.72464522856,17875.889800807,9.01780344430674,-16877.7327151723
"P10354","ID0937","n-year endowment insurance",2500000,"MXN",2016-03-02,15,NA,2004-02-17,"m",0.05,2025-12-31,12,21,2031-03-02,9,1213295.87012332,10.5710417337942,114775.430906169,153033.91,1869811.1491309,5.17757559213613,1275552.67124204,1867346.46560563,5.19749799865868,1270801.3848917
"P10355","ID0898","n-year term insurance",1500000,"MXN",2024-09-09,10,NA,2001-01-21,"m",0.05,2025-12-31,23,24,2034-09-09,1,36087.5593313634,7.82644764611838,4610.97562560985,6147.97,34196.0702637927,7.20976448332792,952.008450868554,13982.114358161,7.26587290721007,-19520.6621348442
"P10356","ID0919","n-year term insurance",2e+06,"MXN",2013-07-02,10,NA,1992-07-06,"m",0.05,2025-12-31,20,33,2023-07-02,12,40964.6697499459,7.84336012112963,5222.84698360197,6963.8,0,0,0,0,0,0
"P10357","ID0621","h-payment years, whole life insurance",1500000,"MXN",2017-08-06,NA,"up to 65 years of age",2001-03-12,"m",0.05,2025-12-31,16,24,NA,8,171250.255684843,17.6239572125283,9716.90146655067,12955.87,230054.562756388,17.6239572125283,58804.2888580784,166724.258862993,18.100923612752,-9160.65104206582
"P10358","ID0489","n-year endowment insurance",5e+05,"MXN",2011-06-17,15,NA,2006-08-19,"m",0.05,2025-12-31,4,19,2026-06-17,14,240780.3966597,10.6476824660465,22613.4088265221,30151.21,476209.224987228,0.977276890191557,454109.664428993,476202.28415034,0.977538050266809,454096.817872901
"P10359","ID0053","h-payment years, whole life insurance",1500000,"MXN",2022-04-24,NA,"up to 65 years of age",1988-01-18,"m",0.05,2025-12-31,34,37,NA,3,323441.184211947,14.6696751048504,22048.2854528254,29397.71,357052.193989184,14.6696751048504,33611.053094226,280522.294787596,15.2334584602757,-55349.3007965779
"P10360","ID0270","n-year term insurance",2e+06,"MXN",2018-07-06,20,NA,1985-09-23,"m",0.05,2025-12-31,32,40,2038-07-06,7,157652.65051758,12.2197438678336,12901.4693125094,17201.96,150863.598011438,9.24750924563483,31557.1349041577,85018.6783334629,9.43123047204945,-36658.0586647689
"P10361","ID0104","n-year endowment insurance",2500000,"MXN",2022-06-28,20,NA,1966-10-13,"m",0.05,2025-12-31,55,59,2042-06-28,3,1187982.01076953,10.7894871846796,110105.512007688,146807.35,1311719.45151544,9.77319829354296,235636.444640767,1257387.12541947,10.216839279921,132456.800373637
"P10362","ID0996","n-year endowment insurance",2500000,"MXN",2017-09-10,10,NA,1999-04-22,"f",0.05,2025-12-31,18,26,2027-09-10,8,1538065.05088962,7.90260243285111,194627.663982675,259503.55,2267781.0661761,1.90776351498467,1896477.51265185,2267802.28678118,1.90759568094923,1896531.39840293
"P10363","ID0159","h-payment years, whole life insurance",2500000,"MXN",2016-07-21,NA,"up to 65 years of age",1979-10-27,"f",0.05,2025-12-31,36,46,NA,9,428191.863805008,14.9398683677401,28661.0198473776,38214.69,614374.383693305,14.9398683677401,186182.55495781,626907.388812942,14.7526973160594,204080.072865161
"P10364","ID0572","n-year term insurance",1500000,"MXN",2018-06-12,20,NA,1997-09-28,"f",0.05,2025-12-31,20,28,2038-06-12,7,20722.6594688226,12.6972598446163,1632.05760316932,2176.08,19302.549184788,9.58013645231935,3667.1916864157,26975.443752458,9.55733389870723,11377.3013897339
"P10365","ID0601","h-payment years, whole life insurance",1500000,"MXN",2020-01-14,NA,"up to 65 years of age",1987-07-09,"m",0.05,2025-12-31,32,38,NA,5,302366.827033044,15.1027149436985,20020.6935084346,26694.26,357052.193989184,15.1027149436985,54685.3444294534,280522.294787596,15.6677804763157,-33157.5594556744
"P10366","ID0544","n-year term insurance",5e+05,"MXN",2014-02-22,20,NA,2002-02-01,"f",0.05,2025-12-31,12,23,2034-02-22,11,4441.50205322198,12.7321950899541,348.840244894331,465.12,3433.1230598656,7.2723061969713,896.25176611413,4300.07709378041,7.2675487704184,1764.86538070766
"P10367","ID0008","n-year term insurance",5e+05,"MXN",2023-07-07,15,NA,1985-01-03,"m",0.05,2025-12-31,38,40,2038-07-07,2,41153.8027528207,10.1708609185679,4046.24574874389,5394.99,39850.6686340185,9.22440603332555,2526.48490472023,22891.7537006396,9.41545307296754,-15205.4526799573
"P10368","ID0660","n-year term insurance",1500000,"MXN",2023-02-25,10,NA,1970-10-22,"m",0.05,2025-12-31,52,55,2033-02-25,2,176525.391370524,7.42295474969761,23781.0140736363,31708.02,158565.928774994,6.26309286275008,9623.22345954098,110310.016384743,6.38405964505993,-41509.4017953214
"P10369","ID0552","n-year term insurance",5e+05,"MXN",2024-09-19,15,NA,1999-04-04,"m",0.05,2025-12-31,25,26,2039-09-19,1,20080.4008513551,10.4208547588178,1926.94374080627,2569.26,19715.8597677926,9.94393390126567,554.446056418208,9043.06774040543,10.0706585881797,-10362.5374727945
"P10370","ID0271","h-payment years, whole life insurance",2e+06,"MXN",2017-06-03,NA,"up to 65 years of age",1989-12-28,"m",0.05,2025-12-31,27,36,NA,8,340056.649707879,16.0484989876875,21189.3118458476,28252.42,445831.285084334,16.0484989876875,105774.584757043,345514.955366862,16.6242612838102,-6741.75361809623
"P10371","ID0703","n-year endowment insurance",5e+05,"MXN",2017-08-24,10,NA,1983-01-23,"f",0.05,2025-12-31,34,42,2027-08-24,8,308525.874190509,7.8655000169059,39225.2080004286,52300.28,453636.255639287,1.90461805423896,378927.212491972,453697.476789754,1.90220550309636,379083.066467643
"P10372","ID0132","n-year term insurance",2e+06,"MXN",2010-05-01,15,NA,1975-09-13,"m",0.05,2025-12-31,34,50,2025-05-01,15,131813.696887108,10.2702782740924,12834.4815368459,17112.64,0,0,0,0,0,0
"P10373","ID0412","h-payment years, whole life insurance",2e+06,"MXN",2021-08-22,NA,"up to 65 years of age",1977-06-26,"m",0.05,2025-12-31,44,48,NA,4,593773.185933042,11.952393730347,49678.1815700612,66237.58,669700.3168221,11.952393730347,75927.0898930801,556737.620190279,12.3983997893009,-59192.3782465711
"P10374","ID0874","n-year term insurance",5e+05,"MXN",2017-10-04,20,NA,1981-10-17,"f",0.05,2025-12-31,35,44,2037-10-04,8,19686.0157305889,12.5310480009683,1570.97919735586,2094.64,19735.0030215629,8.91743857006225,5725.88537676655,26041.1346185718,8.85234703936716,12134.2744666668
"P10375","ID0100","n-year endowment insurance",1500000,"MXN",2025-10-15,20,NA,1967-12-04,"m",0.05,2025-12-31,57,58,2045-10-15,0,730557.24515472,10.5475579414392,69263.1649155971,92350.89,730557.24515472,10.5475579414392,-0.0272591388784349,689633.924659885,11.1049002976798,-79526.6447291077
"P10376","ID0632","h-payment years, whole life insurance",2e+06,"MXN",2023-12-10,NA,"up to 65 years of age",1995-07-15,"m",0.05,2025-12-31,28,30,NA,2,351835.974849039,15.8743184605118,22163.8475833939,29551.8,376588.262216563,15.8743184605118,24752.2490055494,285703.551672486,16.4455049001207,-78792.1521080528
"P10377","ID0181","n-year term insurance",2e+06,"MXN",2012-01-01,15,NA,1970-10-11,"m",0.05,2025-12-31,41,55,2027-01-01,13,193761.584313672,10.0818715681222,19218.8110118687,25625.08,54248.2477607906,1.88406266723132,18038.8053311787,35991.0465600556,1.8928194705056,-386.691207892189
"P10378","ID0800","n-year endowment insurance",1e+06,"MXN",2025-03-16,20,NA,1995-11-17,"m",0.05,2025-12-31,29,30,2045-03-16,0,400792.231838234,12.3090955014776,32560.6566128374,43414.21,400792.231838234,12.3090955014776,-0.0109201691811904,388868.436069159,12.5526551011039,-19854.2673935145
"P10379","ID0924","n-year endowment insurance",5e+05,"MXN",2022-04-27,15,NA,1997-09-03,"m",0.05,2025-12-31,24,28,2037-04-27,3,246050.95141662,10.432612529625,23584.7876759461,31446.38,282718.56727228,8.9263710848819,72192.0244051241,280276.645383084,9.02587743020949,67403.266755241
"P10380","ID0880","h-payment years, whole life insurance",1500000,"MXN",2021-04-30,NA,"up to 65 years of age",2004-12-10,"m",0.05,2025-12-31,16,21,NA,4,171250.255684843,17.6239572125283,9716.90146655067,12955.87,199526.559859586,17.6239572125283,28276.2859612764,142059.603720261,18.100923612752,-33825.3061847975
"P10381","ID0796","n-year term insurance",2500000,"MXN",2015-07-21,20,NA,2001-08-10,"m",0.05,2025-12-31,13,24,2035-07-21,10,64388.6648757695,12.6203856918598,5101.95698038771,6802.61,60145.9322189391,7.82644764611838,20215.7289524681,24611.6306624991,7.89049713055525,-15645.3503514657
"P10382","ID0954","h-payment years, whole life insurance",2500000,"MXN",2023-12-10,NA,"up to 65 years of age",1986-02-04,"f",0.05,2025-12-31,37,39,NA,2,446091.934512437,14.6851114529041,30377.1568873056,40502.88,483904.610668455,14.6851114529041,37812.6304457539,502738.43103453,14.4933704780579,62470.9970832876
"P10383","ID0320","n-year term insurance",2e+06,"MXN",2024-07-25,10,NA,1988-10-08,"m",0.05,2025-12-31,35,37,2034-07-25,1,92450.0449476095,7.73422804521966,11953.3642410183,15937.82,87991.8225631649,7.12922043667993,2773.6485180703,45378.2452070203,7.21289129421871,-40840.0771380982
"P10384","ID0993","n-year endowment insurance",2e+06,"MXN",2024-02-17,10,NA,1992-09-04,"m",0.05,2025-12-31,31,33,2034-02-17,1,1242951.74004618,7.77551525092899,159854.581970973,213139.44,1302397.63141873,7.16500341910559,157039.019159043,1295649.7233727,7.23356255826068,139331.618718214
